192.06853	256.0738	37.00048	45.067333	0.0008855576	0.24873517	0.008301949	0.03541121	0.00400395	0.003296944	0.0037125198	0.0024033277	0.009325338	0.008507536	0.0061993306	0.0010417192	0.0038991957	0.0017567235	0.009617828	0.020686228	0.0038006406	0.0032754466	0.0075994343	0.0068012625	0.0038254745	0.0028170464	0.0012373031	0.0028245032	0.0062508807	0.004963817	0.008233207	0.005538232	0.044070147	0.0029796683	0.0030981423	0.0033132858	0.0016129344	0.03152824	0.005213336	0.0075370776	0.0034185946	0.0019734646	0.0043044323	0.0058819256	0.010849773	0.008053295	0.017128984	0.0061965515	0.012173491	0.009308614	0.0042994358	0.01065662	0.0132413665	0.0025755386	0.010512575	0.016313093	0.009435837	0.0065935026	0.00499359	0.011610235	0.005491973	0.044249196	0.003999234	0.012834029	0.0025211181	0.010361772	0.0028119108	0.005243605	0.0033079807	0.0024656744	0.012096315	0.003085453	0.03299063	0.002004255	0.0025157102	0.00056848215	0.0041129063	0.010895	0.015049891	0.024129672	0.0026174942	0.007926748	0.0035700505	0.0029224888	0.012546327
256.0448	192.02467	40.22529	39.65884	0.0008735455	0.2670951	0.006455493	0.039124567	0.0073506427	0.005385384	0.0026491685	0.0018168542	0.0064631277	0.012817412	0.005262873	0.0010613565	0.0026676792	0.0014242823	0.014567609	0.02272665	0.0026232423	0.0036971963	0.008108673	0.0043731607	0.004572148	0.0012349165	0.0008684169	0.0024391382	0.0032808331	0.007892649	0.0073879897	0.009385569	0.032047953	0.002290241	0.004480358	0.00542131	0.0018735824	0.05425142	0.015828855	0.02175391	0.012883571	0.0033895406	0.0058615766	0.008218973	0.011914394	0.004626807	0.009537257	0.0043512946	0.0049059284	0.0036458448	0.002738618	0.009557676	0.0067512104	0.0011948704	0.005081596	0.007469913	0.006558515	0.0033871452	0.002241052	0.0071213897	0.0026316696	0.025980864	0.0017893609	0.008490119	0.0013234086	0.005179114	0.0013786863	0.002908383	0.0017707293	0.0017838902	0.0069263894	0.0022102043	0.020386433	0.0008541898	0.0010922732	0.00037893277	0.0026022545	0.0032803894	0.012800039	0.010730501	0.0018146435	0.0032746894	0.0032442915	0.0017742929	0.0037982077
192.11494	256.03146	36.836105	45.269634	0.00075279345	0.13528623	0.0026786812	0.023574535	0.002904323	0.0044497703	0.0021631885	0.003098134	0.004076006	0.013482078	0.003215673	0.0010092349	0.0014470522	0.00069091824	0.01601978	0.030656155	0.018501924	0.005198664	0.004667437	0.0041235355	0.003956358	0.0032526853	0.0018948395	0.0044307946	0.014584589	0.0041781273	0.008526206	0.008754308	0.073275365	0.00357737	0.0016655839	0.0026633763	0.0013250395	0.007324619	0.0036078268	0.002233684	0.0009795476	0.0010399865	0.001894953	0.0016398694	0.021674179	0.00828559	0.020186987	0.008283203	0.009909552	0.009405685	0.00942674	0.00822183	0.009641649	0.0033349907	0.008521928	0.033951823	0.046923842	0.0024451565	0.005977802	0.005440394	0.006372801	0.05544296	0.019289777	0.024944201	0.021637194	0.02125183	0.006756669	0.0048374534	0.0058519663	0.002605789	0.009593635	0.006836698	0.006842792	0.0019912242	0.003442405	0.0005668381	0.012852991	0.005952693	0.042710382	0.011034575	0.0077742254	0.0039262325	0.0113474345	0.0025297543	0.005718147
224.0755	256.02133	40.110924	43.271984	0.001022519	0.16191243	0.004988896	0.056403834	0.0042472375	0.001994835	0.0020799427	0.0015778012	0.0054702894	0.005799747	0.0041225622	0.0018894802	0.0025333164	0.0021064815	0.038972296	0.024483548	0.0069134384	0.013931141	0.004597829	0.008397304	0.0037176425	0.0018429602	0.0012763063	0.003057636	0.003469739	0.008204817	0.0075955684	0.009463874	0.03210499	0.004227984	0.0062838867	0.0018487003	0.0013481849	0.051017463	0.0030699526	0.007322726	0.0040698736	0.0059717637	0.0027175841	0.00538976	0.015721604	0.0061766286	0.015843695	0.0044321483	0.005199123	0.004679028	0.007581934	0.0107465	0.0082775885	0.0031440367	0.006391986	0.009035347	0.0044388887	0.0032942584	0.0045670825	0.012830815	0.0058915173	0.10243944	0.008137696	0.018346438	0.0042273263	0.019086901	0.0033550456	0.0025520148	0.002791107	0.0023232596	0.01441828	0.003512376	0.019500783	0.0013111506	0.0021075837	0.0005081699	0.004469786	0.0052544046	0.021447988	0.013749651	0.004587133	0.0023573057	0.008316751	0.0022773298	0.0037095493
256.06747	224.03615	39.076717	44.023323	0.00047551646	0.25235915	0.008776201	0.036116462	0.004982385	0.0018645894	0.0029164483	0.0024289263	0.0058809295	0.006275965	0.0070672734	0.0013288079	0.0043514506	0.0031410307	0.03594286	0.0129357055	0.0022254924	0.0029268358	0.0033076606	0.0026379519	0.0019792372	0.0011390122	0.00067995215	0.0013155205	0.001267226	0.014690551	0.007785172	0.032659855	0.021294508	0.007079615	0.005727966	0.0030414618	0.0013811775	0.068511225	0.003174399	0.014363902	0.00671743	0.005161413	0.003539566	0.0089234635	0.025681183	0.008805609	0.018051809	0.0028509446	0.006123631	0.0037924177	0.004914563	0.013636247	0.009232964	0.00091033906	0.0039487784	0.0066859024	0.003262055	0.0023474372	0.0022178213	0.002556233	0.0019830703	0.105045825	0.00233448	0.017322918	0.0015344401	0.017613867	0.0018538133	0.0054885945	0.002264868	0.001954501	0.008975503	0.0025932256	0.022908775	0.001336902	0.002535258	0.00058084173	0.0048370673	0.00461838	0.012072518	0.016777007	0.0029101195	0.0033610002	0.002478173	0.002444928	0.0025611306
256.0077	159.97775	40.146545	41.161385	0.0033488085	0.41188887	0.005619208	0.009746905	0.0013839066	0.00039972272	0.0009740173	0.0006882954	0.001643501	0.0010353293	0.0016604089	0.0007659865	0.0006528779	0.0009199455	0.11113299	0.0035365878	0.0014421027	0.003111108	0.001482142	0.000662203	0.0004198489	0.0005302998	0.00023962844	0.00045179698	0.00040630528	0.035120714	0.007392376	0.038750343	0.024379522	0.0047127125	0.008170906	0.0017392943	0.0013337147	0.029609855	0.0014462103	0.010541465	0.0059839357	0.029816506	0.0023073263	0.010931938	0.019928452	0.0018807416	0.010256623	0.0011493331	0.0018435532	0.0012507555	0.0012231397	0.0034811834	0.001167964	0.00044504387	0.00080296013	0.0009799594	0.00071076193	0.0012823781	0.0011904716	0.00042418862	0.0006629776	0.08785055	0.0026321204	0.006338042	0.00091641094	0.009390534	0.0006743401	0.0017280435	0.0046384344	0.0011678792	0.009306261	0.0032286167	0.019076021	0.0004150735	0.0005432637	0.00021886457	0.0010259644	0.000880771	0.011510458	0.009708298	0.000696104	0.0015676366	0.0011425606	0.0008878725	0.00093063456
256.09924	191.98831	40.881954	41.758934	0.0006140313	0.13598447	0.0052511026	0.0199689	0.0031409771	0.003357806	0.0012963314	0.0023690362	0.00625573	0.0069077667	0.004922243	0.0016279584	0.0025434347	0.0019077343	0.01863049	0.074128665	0.010137712	0.014884075	0.010400961	0.029092278	0.011114993	0.0041106124	0.0039049	0.0058357557	0.004079321	0.0048963013	0.005943776	0.0052675037	0.014357248	0.004077874	0.0052654073	0.0028912206	0.0016249144	0.02822949	0.0065185223	0.008698171	0.0036483933	0.001902361	0.0060867667	0.0019766723	0.015780121	0.0055556977	0.024473326	0.006848268	0.012435231	0.008716697	0.011580571	0.037421275	0.008846701	0.0027864594	0.0064144437	0.009050284	0.00911965	0.0071039298	0.0031098085	0.009832073	0.006970502	0.047113396	0.0035326644	0.007783754	0.0028308847	0.01021155	0.0039468743	0.0026422392	0.0025129588	0.0027568433	0.010686001	0.003022528	0.009919329	0.0014237697	0.002144839	0.0006503562	0.0056158346	0.0037955206	0.01803376	0.0071723396	0.0032964381	0.004306175	0.007175164	0.0027865914	0.0039731176
256.06998	192.09464	39.105404	42.548492	0.0007687515	0.20771238	0.0032580106	0.028736701	0.0025383383	0.0033097432	0.002020923	0.0016637162	0.0042693834	0.0043004295	0.0050124177	0.0012816984	0.0026887641	0.0016479448	0.007252037	0.02267511	0.004603933	0.003557662	0.002965887	0.004213891	0.002144955	0.0011124227	0.0009552597	0.001825654	0.0025030808	0.004572794	0.0072437227	0.010264891	0.020546408	0.002784676	0.0055526784	0.0027485946	0.0017045834	0.039313823	0.008372389	0.01057385	0.0026697922	0.0028291952	0.005091	0.008034913	0.02888373	0.0112721175	0.028828932	0.009290127	0.011437179	0.013081794	0.007332418	0.016052548	0.0144976275	0.0025772452	0.011473691	0.0065064006	0.011477124	0.0071932035	0.0038972439	0.013263034	0.0065568658	0.030776631	0.003277238	0.008572235	0.0027073426	0.008209508	0.0034393633	0.0026652282	0.0024018073	0.0026172488	0.021852916	0.0027789478	0.021716995	0.0014300738	0.0020455755	0.00063182524	0.0048180646	0.005863559	0.013063059	0.015143281	0.004101949	0.014446576	0.0065937825	0.0060162065	0.022621486
256.0828	192.06642	42.382317	42.162533	0.00044838758	0.20259085	0.008970015	0.03797939	0.0041571776	0.0033804495	0.0023219746	0.0017527628	0.0066796266	0.0090032285	0.0038591118	0.0013564718	0.0025488192	0.0015844024	0.015554612	0.02209843	0.003800628	0.010134334	0.005900632	0.0046827286	0.0035215416	0.0011055873	0.0008277338	0.0031673498	0.0021329946	0.004192231	0.0062097204	0.004335221	0.014087184	0.0034594238	0.007325296	0.002790897	0.0018341632	0.04252138	0.004655976	0.015600454	0.004942191	0.0065864064	0.0040945346	0.0047178185	0.013693822	0.0054496205	0.012676663	0.0075618788	0.008607365	0.0070171896	0.004633268	0.009222224	0.0066431663	0.0015368222	0.0073067346	0.006329206	0.010633757	0.011868353	0.0025352312	0.005872282	0.0043367865	0.064720385	0.0032578448	0.014558684	0.0027603642	0.020708982	0.002221225	0.0033405565	0.0032185551	0.0037754502	0.010692679	0.005727432	0.013695792	0.0013247557	0.0017266732	0.000488723	0.0043923827	0.0030820284	0.043469295	0.016260844	0.0024930586	0.0075285356	0.0033026035	0.002167125	0.008223972
64.061035	256.05225	35.659576	43.68918	0.002582268	0.42224056	0.009128049	0.020912977	0.001983801	0.005110808	0.0042363834	0.0041914727	0.0040338035	0.0061279214	0.010832948	0.0009384041	0.0044144043	0.0020497958	0.020329008	0.020009615	0.0070825433	0.0045101666	0.003218714	0.0016376437	0.0018663412	0.002189	0.0013093613	0.0032922032	0.0058247205	0.011374421	0.008088337	0.013261147	0.05719308	0.004757008	0.0025629427	0.0049340953	0.0028710528	0.0113027	0.0051964344	0.0039734966	0.0020829425	0.003519683	0.0041458034	0.0080158	0.015868427	0.0072379014	0.018477064	0.0046069	0.0064284387	0.004618983	0.0027802577	0.0024544902	0.003409066	0.0011128068	0.0021879897	0.005083146	0.0016762671	0.0019131084	0.0037319334	0.0039976304	0.0025416703	0.07704288	0.008455226	0.012194104	0.0067361738	0.013040984	0.0035971066	0.021683361	0.011599742	0.0023313754	0.009712752	0.006662258	0.024560118	0.0034809094	0.004101474	0.00094439485	0.004897442	0.008264352	0.026575204	0.029592976	0.0041710497	0.0037825294	0.0028945496	0.0027676183	0.008321031
